Time [s],Read Data
0.800009875,0
0.800011438,1
0.800011937,0
0.800015438,1
0.800015937,0
0.800017500,1
0.800018062,0
0.800021500,1
0.800022062,0
0.800023562,1
0.800024125,0
0.800025563,1
0.800026125,0
0.800027687,1
0.800028188,0
0.800031687,1
0.800032188,0
0.800033813,1
0.800034313,0
0.800037812,1
0.800038313,0
0.800039875,1
0.800040375,0
0.800041875,1
0.800042438,0
0.800043938,1
0.800044437,0
0.800047938,1
0.800048500,0
0.800050062,1
0.800050625,0
0.800054000,1
0.800054562,0
0.800056125,1
0.800056625,0
0.800058125,1
0.800058687,0
0.800060250,1
0.800060750,0
0.800064187,1
0.800064750,0
0.800066313,1
0.800066875,0
0.800070313,1
0.800070813,0
0.800072375,1
0.800072937,0
0.800074375,1
0.800074938,0
0.800076438,1
0.800077000,0
0.800080500,1
0.800081000,0
0.800082562,1
0.800083125,0
0.800086562,1
0.800087125,0
0.800088625,1
0.800089188,0
0.800090688,1
0.800091187,0
0.800092750,1
0.800093250,0
0.800096750,1
0.800097250,0
0.800098813,1
0.800099375,0
0.800102875,1
0.800103375,0
0.800104938,1
0.800105437,0
0.800106937,1
0.800107500,0
0.800109000,1
0.800109563,0
0.800113063,1
0.800113562,0
0.800115125,1
0.800115625,0
0.800119125,1
0.800119687,0
0.800121188,1
0.800121750,0
0.800123187,1
0.800123750,0
0.800125250,1
0.800125813,0
0.800129312,1
0.800129813,0
0.800131375,1
0.800131938,0
0.800135438,1
0.800135938,0
0.800137437,1
0.800138000,0
0.800139500,1
0.800140000,0
0.800141563,1
0.800142062,0
0.800145563,1
0.800146062,0
0.800147687,1
0.800148188,0
0.800151687,1
0.800152187,0
0.800153750,1
0.800154250,0
0.800155750,1
0.800156312,0
0.800157812,1
0.800158375,0
0.800161812,1
0.800162375,0
0.800163938,1
0.800164500,0
0.800167938,1
0.800168437,0
0.800170000,1
0.800170562,0
0.800172000,1
0.800172563,0
0.800174063,1
0.800174625,0
0.800178125,1
0.800178687,0
0.800180250,1
0.800180750,0
0.800184250,1
0.800184750,0
0.800186313,1
0.800186813,0
0.800188312,1
0.800188812,0
0.800190375,1
0.800190938,0
0.800194437,1
0.800194938,0
0.800196500,1
0.800197000,0
0.800200500,1
0.800201063,0
0.800202562,1
0.800203125,0
0.800204563,1
0.800205125,0
0.800206625,1
0.800207187,0
0.800210688,1
0.800211187,0
0.800212750,1
0.800213313,0
0.800216812,1
0.800217313,0
0.800218875,1
0.800219375,0
0.800220875,1
0.800221375,0
0.800222937,1
0.800223438,0
0.800226937,1
0.800227438,0
0.800229063,1
0.800229562,0
0.800233063,1
0.800233625,0
0.800235125,1
0.800235687,0
0.800237125,1
0.800237688,0
0.800239250,1
0.800239750,0
0.800243250,1
0.800243750,0
0.800245375,1
0.800245875,0
0.800249312,1
0.800249875,0
0.800251438,1
0.800251938,0
0.800253437,1
0.800253937,0
0.800255500,1
0.800256063,0
0.800259500,1
0.800260063,0
0.800261625,1
0.800262187,0
0.800265625,1
0.800266125,0
0.800267687,1
0.800268250,0
0.800269688,1
0.800270250,0
0.800271813,1
0.800272312,0
0.800275813,1
0.800276312,0
0.800277937,1
0.800278438,0
0.800281937,1
0.800282438,0
0.800283938,1
0.800284500,0
0.800286000,1
0.800286562,0
0.800288062,1
0.800288625,0
0.800292125,1
0.800292625,0
0.800294188,1
0.800294750,0
0.800298188,1
0.800298750,0
0.800300250,1
0.800300812,0
0.800302312,1
0.800302813,0
0.800304375,1
0.800304937,0
0.800308375,1
0.800308937,0
0.800310500,1
0.800311000,0
0.800314437,1
0.800315000,0
0.800316563,1
0.800317063,0
0.800318562,1
0.800319125,0
0.800320625,1
0.800321188,0
0.800324625,1
0.800325188,0
0.800326813,1
0.800327312,0
0.800330750,1
0.800331313,0
0.800332875,1
0.800333375,0
0.800334875,1
0.800335438,0
0.800336938,1
0.800337500,0
0.800340938,1
0.800341500,0
0.800343125,1
0.800343625,0
0.800347062,1
0.800347625,0
0.800349125,1
0.800349688,0
0.800351188,1
0.800351687,0
0.800353250,1
0.800353813,0
0.800357250,1
0.800357750,0
0.800359375,1
0.800359938,0
0.800363375,1
0.800363938,0
0.800365437,1
0.800366000,0
0.800367500,1
0.800368000,0
0.800369563,1
0.800370125,0
0.800373563,1
0.800374062,0
0.800375687,1
0.800376187,0
0.800378625,1
0.800379188,0
0.800380750,1
0.800381312,0
0.800383813,1
0.800384312,0
0.800387875,1
0.800388375,0
0.800391938,1
0.800392437,0
0.800393937,1
0.800394500,0
0.800396000,1
0.800396500,0
0.800398063,1
0.800398562,0
0.800400062,1
0.800400625,0
0.800402188,1
0.800402687,0
0.800406188,1
0.800406687,0
0.800408312,1
0.800408812,0
0.800411312,1
0.800411813,0
0.800414312,1
0.800414875,0
0.800417375,1
0.800417938,0
0.800420375,1
0.800420937,0
0.800422500,1
0.800423062,0
0.800424563,1
0.800425125,0
0.800427563,1
0.800428125,0
0.800430625,1
0.800431125,0
0.800433687,1
0.800434187,0
0.800436687,1
0.800437250,0
0.800438813,1
0.800439375,0
0.800440875,1
0.800441437,0
0.800443875,1
0.800444438,0
0.800447000,1
0.800447500,0
0.800450000,1
0.800450563,0
0.800453000,1
0.800453562,0
0.800455125,1
0.800455625,0
0.800457187,1
0.800457750,0
0.800460188,1
0.800460750,0
0.800463250,1
0.800463812,0
0.800466312,1
0.800466812,0
0.800469312,1
0.800469875,0
0.800471438,1
0.800471938,0
0.800473500,1
0.800474000,0
0.800476500,1
0.800477000,0
0.800479562,1
0.800480125,0
0.800482625,1
0.800483125,0
0.800485625,1
0.800486125,0
0.800487750,1
0.800488250,0
0.800489812,1
0.800490375,0
0.800492813,1
0.800493312,0
0.800495875,1
0.800496375,0
0.800498938,1
0.800499500,0
0.800501937,1
0.800502438,0
0.800504062,1
0.800504563,0
0.800506125,1
0.800506625,0
0.800509125,1
0.800509625,0
0.800512187,1
0.800512750,0
0.800515187,1
0.800515750,0
0.800518250,1
0.800518750,0
0.800520312,1
0.800520875,0
0.800522437,1
0.800522938,0
0.800525438,1
0.800526000,0
0.800528500,1
0.800529000,0
0.800531563,1
0.800532062,0
0.800534562,1
0.800535062,0
0.800536625,1
0.800537188,0
0.800538750,1
0.800539250,0
0.800541750,1
0.800542250,0
0.800544812,1
0.800545313,0
0.800547812,1
0.800548375,0
0.800550875,1
0.800551375,0
0.800552938,1
0.800553437,0
0.800555062,1
0.800555563,0
0.800558000,1
0.800558563,0
0.800561125,1
0.800561625,0
0.800564125,1
0.800564687,0
0.800567125,1
0.800567687,0
0.800569250,1
0.800569750,0
0.800571313,1
0.800571875,0
0.800574312,1
0.800574875,0
0.800577375,1
0.800577937,0
0.800580437,1
0.800580938,0
0.800583438,1
0.800584000,0
0.800585563,1
0.800586062,0
0.800587625,1
0.800588125,0
0.800590625,1
0.800591188,0
0.800593688,1
0.800594187,0
0.800596750,1
0.800597250,0
0.800599750,1
0.800600250,0
0.800601812,1
0.800602375,0
0.800603875,1
0.800604437,0
0.800606938,1
0.800607437,0
0.800609937,1
0.800610500,0
0.800613062,1
0.800613563,0
0.800616062,1
0.800616563,0
0.800618125,1
0.800618687,0
0.800620187,1
0.800620750,0
0.800623188,1
0.800623750,0
0.800626250,1
0.800626813,0
0.800629313,1
0.800629875,0
0.800632312,1
0.800632875,0
0.800634375,1
0.800634938,0
0.800636438,1
0.800637000,0
0.800639500,1
0.800640000,0
0.800642562,1
0.800643062,0
0.800645562,1
0.800646125,0
0.800648625,1
0.800649125,0
0.800650688,1
0.800651187,0
0.800652750,1
0.800653313,0
0.800655750,1
0.800656250,0
0.800658813,1
0.800659375,0
0.800661875,1
0.800662375,0
0.800664875,1
0.800665437,0
0.800667000,1
0.800667500,0
0.800669000,1
0.800669562,0
0.800672063,1
0.800672562,0
0.800675125,1
0.800675625,0
0.800678125,1
0.800678688,0
0.800681187,1
0.800681688,0
0.800683250,1
0.800683750,0
0.800685312,1
0.800685875,0
0.800688313,1
0.800688875,0
0.800691375,1
0.800691938,0
0.800694438,1
0.800694938,0
0.800697437,1
0.800697937,0
0.800699500,1
0.800700063,0
0.800701625,1
0.800702125,0
0.800704625,1
0.800705125,0
0.800707625,1
0.800708187,0
0.800710687,1
0.800711188,0
0.800713688,1
0.800714188,0
0.800715750,1
0.800716312,0
0.800717812,1
0.800718375,0
0.800720875,1
0.800721375,0
0.800723938,1
0.800724437,0
0.800726938,1
0.800727437,0
0.800729937,1
0.800730500,0
0.800732062,1
0.800732563,0
0.800734125,1
0.800734625,0
0.800737125,1
0.800737625,0
0.800740187,1
0.800740688,0
0.800743187,1
0.800743750,0
0.800746250,1
0.800746750,0
0.800748313,1
0.800748812,0
0.800750375,1
0.800750938,0
0.800753375,1
0.800753938,0
0.800756438,1
0.800756937,0
0.800759500,1
0.800760000,0
0.800762500,1
0.800763000,0
0.800764563,1
0.800765063,0
0.800766625,1
0.800767125,0
0.800769625,1
0.800770187,0
0.800772687,1
0.800773250,0
0.800775688,1
0.800776250,0
0.800778688,1
0.800779250,0
0.800780812,1
0.800781312,0
0.800782875,1
0.800783375,0
0.800785875,1
0.800786438,0
0.800788938,1
0.800789437,0
0.800792000,1
0.800792500,0
0.800795000,1
0.800795500,0
0.800797063,1
0.800797563,0
0.800799125,1
0.800799625,0
0.800802125,1
0.800802625,0
0.800805187,1
0.800805688,0
0.800808250,1
0.800808750,0
0.800811188,1
0.800811750,0
0.800813312,1
0.800813813,0
0.800815375,1
0.800815875,0
0.800818375,1
0.800818875,0
0.800821375,1
0.800821937,0
0.800824437,1
0.800825000,0
0.800827437,1
0.800827938,0
0.800829563,1
0.800830062,0
0.800831562,1
0.800832125,0
0.800834625,1
0.800835125,0
0.800837625,1
0.800838188,0
0.800840688,1
0.800841187,0
0.800843625,1
0.800844187,0
0.800845750,1
0.800846250,0
0.800847813,1
0.800848312,0
0.800850813,1
0.800851375,0
0.800853875,1
0.800854375,0
0.800856875,1
0.800857375,0
0.800859875,1
0.800860438,0
0.800862000,1
0.800862500,0
0.800864062,1
0.800864625,0
0.800867062,1
0.800867625,0
0.800870063,1
0.800870625,0
0.800873125,1
0.800873625,0
0.800876125,1
0.800876625,0
0.800878187,1
0.800878750,0
0.800880250,1
0.800880812,0
0.800883250,1
0.800883812,0
0.800886313,1
0.800886875,0
0.800889312,1
0.800889875,0
0.800892313,1
0.800892812,0
0.800894375,1
0.800894937,0
0.800896437,1
0.800897000,0
0.800899437,1
0.800900000,0
0.800902500,1
0.800903062,0
0.800905500,1
0.800906062,0
0.800908500,1
0.800909063,0
0.800910563,1
0.800911125,0
0.800912687,1
0.800913187,0
0.800915687,1
0.800916188,0
0.800918750,1
0.800919250,0
0.800921750,1
0.800922313,0
0.800924750,1
0.800925250,0
0.800926812,1
0.800927375,0
0.800928875,1
0.800929438,0
0.800931875,1
0.800932437,0
0.800934937,1
0.800935437,0
0.800937937,1
0.800938500,0
0.800940937,1
0.800941500,0
0.800943000,1
0.800943562,0
0.800945062,1
0.800945625,0
0.800948062,1
0.800948625,0
0.800951125,1
0.800951688,0
0.800954125,1
0.800954687,0
0.800957125,1
0.800957687,0
0.800959187,1
0.800959750,0
0.800961250,1
0.800961812,0
0.800964250,1
0.800964812,0
0.800967312,1
0.800967875,0
0.800970312,1
0.800970875,0
0.800973375,1
0.800973875,0
0.800975375,1
0.800975937,0
0.800977437,1
0.800978000,0
0.800980500,1
0.800981000,0
0.800983500,1
0.800984000,0
0.800986562,1
0.800987062,0
0.800989500,1
0.800990063,0
0.800991563,1
0.800992125,0
0.800993625,1
0.800994187,0
0.800996687,1
0.800997188,0
0.800999687,1
0.801000250,0
0.801002750,1
0.801003250,0
0.801005688,1
0.801006250,0
0.801007750,1
0.801008313,0
0.801009813,1
0.801010375,0
0.801012875,1
0.801013375,0
0.801015875,1
0.801016437,0
0.801018937,1
0.801019438,0
0.801021875,1
0.801022438,0
0.801023938,1
0.801024500,0
0.801026000,1
0.801026563,0
0.801029000,1
0.801029563,0
0.801032063,1
0.801032562,0
0.801035063,1
0.801035625,0
0.801038062,1
0.801038625,0
0.801040125,1
0.801040688,0
0.801042188,1
0.801042750,0
0.801045187,1
0.801045688,0
0.801048250,1
0.801048750,0
0.801051250,1
0.801051813,0
0.801054250,1
0.801054750,0
0.801056312,1
0.801056813,0
0.801058375,1
0.801058937,0
0.801061375,1
0.801061875,0
0.801064375,1
0.801064937,0
0.801067437,1
0.801068000,0
0.801070437,1
0.801070938,0
0.801072500,1
0.801073000,0
0.801074562,1
0.801075063,0
0.801077500,1
0.801078063,0
0.801080563,1
0.801081125,0
0.801083625,1
0.801084125,0
0.801086562,1
0.801087125,0
0.801088625,1
0.801089188,0
0.801090688,1
0.801091250,0
0.801093687,1
0.801094250,0
0.801096750,1
0.801097313,0
0.801099812,1
0.801100313,0
0.801102750,1
0.801103250,0
0.801104812,1
0.801105313,0
0.801106875,1
0.801107375,0
0.801109875,1
0.801110375,0
0.801112938,1
0.801113437,0
0.801115937,1
0.801116437,0
0.801118937,1
0.801119438,0
0.801121000,1
0.801121500,0
0.801123000,1
0.801123563,0
0.801126062,1
0.801126563,0
0.801129063,1
0.801129563,0
0.801132063,1
0.801132625,0
0.801135062,1
0.801135625,0
0.801137125,1
0.801137625,0
0.801139188,1
0.801139687,0
0.801142187,1
0.801142750,0
0.801145250,1
0.801145750,0
0.801148250,1
0.801148750,0
0.801151250,1
0.801151750,0
0.801153250,1
0.801153812,0
0.801155313,1
0.801155875,0
0.801158375,1
0.801158875,0
0.801161375,1
0.801161875,0
0.801164375,1
0.801164937,0
0.801167375,1
0.801167938,0
0.801169438,1
0.801169937,0
0.801171437,1
0.801172000,0
0.801174500,1
0.801175000,0
0.801177500,1
0.801178063,0
0.801180563,1
0.801181062,0
0.801183563,1
0.801184062,0
0.801185562,1
0.801186125,0
0.801187625,1
0.801188187,0
0.801190625,1
0.801191187,0
0.801193687,1
0.801194188,0
0.801196687,1
0.801197188,0
0.801199625,1
0.801200187,0
0.801201687,1
0.801202250,0
0.801203750,1
0.801204313,0
0.801206750,1
0.801207312,0
0.801209813,1
0.801210312,0
0.801212812,1
0.801213375,0
0.801215812,1
0.801216313,0
0.801217813,1
0.801218375,0
0.801219875,1
0.801220438,0
0.801222875,1
0.801223438,0
0.801225938,1
0.801226437,0
0.801228938,1
0.801229500,0
0.801231937,1
0.801232437,0
0.801234000,1
0.801234500,0
0.801236000,1
0.801236562,0
0.801239000,1
0.801239562,0
0.801242062,1
0.801242625,0
0.801245125,1
0.801245625,0
0.801248063,1
0.801248625,0
0.801250125,1
0.801250625,0
0.801252188,1
0.801252688,0
0.801255125,1
0.801255687,0
0.801258250,1
0.801258750,0
0.801261250,1
0.801261750,0
0.801264187,1
0.801264688,0
0.801266250,1
0.801266750,0
0.801268312,1
0.801268813,0
0.801271313,1
0.801271813,0
0.801274313,1
0.801274875,0
0.801277313,1
0.801277875,0
0.801280313,1
0.801280875,0
0.801282375,1
0.801282875,0
0.801284375,1
0.801284937,0
0.801287437,1
0.801287938,0
0.801290437,1
0.801291000,0
0.801293500,1
0.801294000,0
0.801296438,1
0.801296937,0
0.801298500,1
0.801299000,0
0.801300563,1
0.801301062,0
0.801303500,1
0.801304000,0
0.801306562,1
0.801307062,0
0.801309562,1
0.801310125,0
0.801312563,1
0.801313063,0
0.801314562,1
0.801315125,0
0.801316625,1
0.801317125,0
0.801319625,1
0.801320125,0
0.801322688,1
0.801323250,0
0.801325625,1
0.801326187,0
0.801328687,1
0.801329188,0
0.801330688,1
0.801331250,0
0.801332750,1
0.801333250,0
0.801335750,1
0.801336250,0
0.801338813,1
0.801339313,0
0.801341750,1
0.801342312,0
0.801344750,1
0.801345312,0
0.801346812,1
0.801347313,0
0.801348813,1
0.801349375,0
0.801351812,1
0.801352375,0
0.801354875,1
0.801355438,0
0.801357875,1
0.801358438,0
0.801360875,1
0.801361375,0
0.801362875,1
0.801363438,0
0.801364938,1
0.801365500,0
0.801367938,1
0.801368437,0
0.801371000,1
0.801371500,0
0.801374000,1
0.801374500,0
0.801377000,1
0.801377500,0
0.801379000,1
0.801379500,0
0.801381062,1
0.801381563,0
0.801384000,1
0.801384563,0
0.801387063,1
0.801387625,0
0.801390062,1
0.801390625,0
0.801393062,1
0.801393625,0
0.801395063,1
0.801395625,0
0.801397125,1
0.801397687,0
0.801400125,1
0.801400625,0
0.801403187,1
0.801403688,0
0.801406188,1
0.801406687,0
0.801409188,1
0.801409687,0
0.801411187,1
0.801411688,0
0.801413250,1
0.801413750,0
0.801416187,1
0.801416750,0
0.801419250,1
0.801419813,0
0.801422250,1
0.801422813,0
0.801425250,1
0.801425750,0
0.801427312,1
0.801427812,0
0.801429313,1
0.801429875,0
0.801432250,1
0.801432812,0
0.801435375,1
0.801435875,0
0.801438375,1
0.801438875,0
0.801441312,1
0.801441875,0
0.801443375,1
0.801443875,0
0.801445375,1
0.801445938,0
0.801448375,1
0.801448875,0
0.801451438,1
0.801452000,0
0.801454438,1
0.801455000,0
0.801457437,1
0.801457938,0
0.801459438,1
0.801460000,0
0.801461500,1
0.801462062,0
0.801464500,1
0.801465000,0
0.801467500,1
0.801468063,0
0.801470500,1
0.801471062,0
0.801473500,1
0.801474000,0
0.801475562,1
0.801476063,0
0.801477563,1
0.801478125,0
0.801480562,1
0.801481125,0
0.801483562,1
0.801484125,0
0.801486563,1
0.801487125,0
0.801489563,1
0.801490125,0
0.801491625,1
0.801492125,0
0.801493688,1
0.801494188,0
0.801496625,1
0.801497125,0
0.801499688,1
0.801500250,0
0.801502687,1
0.801503188,0
0.801505625,1
0.801506188,0
0.801507688,1
0.801508187,0
0.801509750,1
0.801510250,0
0.801512688,1
0.801513188,0
0.801515750,1
0.801516250,0
0.801518750,1
0.801519250,0
0.801521750,1
0.801522250,0
0.801523750,1
0.801524250,0
0.801525812,1
0.801526312,0
0.801528750,1
0.801529250,0
0.801531813,1
0.801532313,0
0.801534813,1
0.801535312,0
0.801537750,1
0.801538312,0
0.801539812,1
0.801540375,0
0.801541875,1
0.801542375,0
0.801544812,1
0.801545375,0
0.801547875,1
0.801548375,0
0.801550875,1
0.801551375,0
0.801553813,1
0.801554375,0
0.801555875,1
0.801556438,0
0.801557938,1
0.801558437,0
0.801560875,1
0.801561437,0
0.801563875,1
0.801564437,0
0.801566937,1
0.801567438,0
0.801569875,1
0.801570438,0
0.801571937,1
0.801572500,0
0.801574000,1
0.801574500,0
0.801576938,1
0.801577500,0
0.801579938,1
0.801580500,0
0.801583000,1
0.801583500,0
0.801585937,1
0.801586500,0
0.801588000,1
0.801588562,0
0.801590062,1
0.801590625,0
0.801593000,1
0.801593500,0
0.801596063,1
0.801596562,0
0.801599000,1
0.801599562,0
0.801602000,1
0.801602562,0
0.801604063,1
0.801604563,0
0.801606125,1
0.801606625,0
0.801609062,1
0.801609563,0
0.801612063,1
0.801612625,0
0.801615125,1
0.801615625,0
0.801618063,1
0.801618625,0
0.801620125,1
0.801620625,0
0.801622188,1
0.801622687,0
0.801625125,1
0.801625625,0
0.801628125,1
0.801628688,0
0.801631187,1
0.801631688,0
0.801634125,1
0.801634687,0
0.801636187,1
0.801636687,0
0.801638188,1
0.801638750,0
0.801641188,1
0.801641687,0
0.801644187,1
0.801644750,0
0.801647187,1
0.801647750,0
0.801650188,1
0.801650688,0
0.801652250,1
0.801652750,0
0.801654250,1
0.801654813,0
0.801657250,1
0.801657750,0
0.801660250,1
0.801660812,0
0.801663313,1
0.801663812,0
0.801666250,1
0.801666750,0
0.801668250,1
0.801668812,0
0.801670312,1
0.801670875,0
0.801673312,1
0.801673875,0
0.801676313,1
0.801676813,0
0.801679313,1
0.801679875,0
0.801682312,1
0.801682812,0
0.801684313,1
0.801684875,0
0.801686375,1
0.801686937,0
0.801689375,1
0.801689875,0
0.801692375,1
0.801692938,0
0.801695375,1
0.801695938,0
0.801698313,1
0.801698875,0
0.801700437,1
0.801700938,0
0.801702500,1
0.801703000,0
0.801705438,1
0.801705937,0
0.801708437,1
0.801709000,0
0.801711437,1
0.801712000,0
0.801714438,1
0.801714938,0
0.801716437,1
0.801716937,0
0.801718500,1
0.801719063,0
0.801721500,1
0.801722000,0
0.801724437,1
0.801725000,0
0.801727500,1
0.801728000,0
0.801730437,1
0.801730938,0
0.801732500,1
0.801733062,0
0.801734562,1
0.801735125,0
0.801737500,1
0.801738063,0
0.801740563,1
0.801741125,0
0.801743563,1
0.801744062,0
0.801746500,1
0.801747063,0
0.801748563,1
0.801749125,0
0.801750625,1
0.801751187,0
0.801753625,1
0.801754125,0
0.801756625,1
0.801757125,0
0.801759625,1
0.801760125,0
0.801762562,1
0.801763125,0
0.801764625,1
0.801765188,0
0.801766688,1
0.801767250,0
0.801769687,1
0.801770187,0
0.801772625,1
0.801773188,0
0.801775687,1
0.801776250,0
0.801778625,1
0.801779187,0
0.801780687,1
0.801781188,0
0.801782750,1
0.801783313,0
0.801785750,1
0.801786250,0
0.801788687,1
0.801789250,0
0.801791687,1
0.801792250,0
0.801794688,1
0.801795250,0
0.801796750,1
0.801797312,0
0.801798812,1
0.801799375,0
0.801801813,1
0.801802313,0
0.801804813,1
0.801805312,0
0.801807812,1
0.801808312,0
0.801810750,1
0.801811313,0
0.801812813,1
0.801813375,0
0.801814875,1
0.801815437,0
0.801817812,1
0.801818375,0
0.801820875,1
0.801821375,0
0.801823875,1
0.801824375,0
0.801826812,1
0.801827375,0
0.801828875,1
0.801829438,0
0.801830938,1
0.801831437,0
0.801833937,1
0.801834438,0
0.801836875,1
0.801837438,0
0.801839938,1
0.801840438,0
0.801842875,1
0.801843437,0
0.801844937,1
0.801845500,0
0.801847000,1
0.801847500,0
0.801850000,1
0.801850500,0
0.801852937,1
0.801853500,0
0.801856000,1
0.801856500,0
0.801858938,1
0.801859437,0
0.801861000,1
0.801861562,0
0.801863062,1
0.801863625,0
0.801866063,1
0.801866562,0
0.801869000,1
0.801869562,0
0.801872062,1
0.801872563,0
0.801875000,1
0.801875500,0
0.801877063,1
0.801877625,0
0.801879125,1
0.801879688,0
0.801882125,1
0.801882625,0
0.801885063,1
0.801885625,0
0.801888125,1
0.801888625,0
0.801891062,1
0.801891625,0
0.801893125,1
0.801893688,0
0.801895187,1
0.801895750,0
0.801898187,1
0.801898688,0
0.801901187,1
0.801901688,0
0.801904188,1
0.801904687,0
0.801907125,1
0.801907687,0
0.801909187,1
0.801909750,0
0.801911250,1
0.801911812,0
0.801914250,1
0.801914750,0
0.801917187,1
0.801917750,0
0.801920250,1
0.801920813,0
0.801923188,1
0.801923750,0
0.801925250,1
0.801925812,0
0.801927313,1
0.801927875,0
0.801930313,1
0.801930812,0
0.801933312,1
0.801933812,0
0.801936312,1
0.801936875,0
0.801939312,1
0.801939813,0
0.801941313,1
0.801941875,0
0.801943375,1
0.801943938,0
0.801946375,1
0.801946938,0
0.801949313,1
0.801949875,0
0.801952375,1
0.801952937,0
0.801955375,1
0.801955875,0
0.801957438,1
0.801957937,0
0.801959500,1
0.801960000,0
0.801962437,1
0.801963000,0
0.801965438,1
0.801965938,0
0.801968438,1
0.801969000,0
0.801971437,1
0.801972000,0
0.801973500,1
0.801974000,0
0.801975563,1
0.801976062,0
0.801978500,1
0.801979062,0
0.801981500,1
0.801982000,0
0.801984500,1
0.801985063,0
0.801987500,1
0.801988062,0
0.801989562,1
0.801990063,0
0.801991625,1
0.801992125,0
0.801994563,1
0.801995125,0
0.801997562,1
0.801998125,0
0.802000562,1
0.802001125,0
0.802003563,1
0.802004125,0
0.802005625,1
0.802006187,0
0.802007687,1
0.802008250,0
0.802010625,1
0.802011188,0
0.802013688,1
0.802014187,0
0.802016687,1
0.802017250,0
0.802019687,1
0.802020188,0
0.802021688,1
0.802022250,0
0.802023812,1
0.802024312,0
0.802026750,1
0.802027313,0
0.802029750,1
0.802030250,0
0.802032750,1
0.802033250,0
0.802035750,1
0.802036312,0
0.802037812,1
0.802038375,0
0.802039875,1
0.802040437,0
0.802042812,1
0.802043313,0
0.802045813,1
0.802046375,0
0.802048875,1
0.802049375,0
0.802051813,1
0.802052375,0
0.802053875,1
0.802054438,0
0.802055938,1
0.802056500,0
0.802058875,1
0.802059437,0
0.802061875,1
0.802062437,0
0.802064875,1
0.802065438,0
0.802067938,1
0.802068438,0
0.802070000,1
0.802070500,0
0.802072000,1
0.802072563,0
0.802075000,1
0.802075563,0
0.802078000,1
0.802078500,0
0.802081000,1
0.802081562,0
0.802084000,1
0.802084500,0
0.802086063,1
0.802086625,0
0.802088125,1
0.802088687,0
0.802091062,1
0.802091625,0
0.802094063,1
0.802094625,0
0.802097125,1
0.802097625,0
0.802100062,1
0.802100625,0
0.802102125,1
0.802102688,0
0.802104188,1
0.802104750,0
0.802107187,1
0.802107688,0
0.802110187,1
0.802110688,0
0.802113188,1
0.802113750,0
0.802116188,1
0.802116687,0
0.802118250,1
0.802118750,0
0.802120313,1
0.802120813,0
0.802123250,1
0.802123812,0
0.802126250,1
0.802126812,0
0.802129312,1
0.802129813,0
0.802132250,1
0.802132813,0
0.802134375,1
0.802134875,0
0.802136375,1
0.802136938,0
0.802139375,1
0.802139875,0
0.802142375,1
0.802142937,0
0.802145375,1
0.802145875,0
0.802148375,1
0.802148875,0
0.802150438,1
0.802151000,0
0.802152500,1
0.802153000,0
0.802155437,1
0.802155938,0
0.802157500,1
0.802158062,0
0.802159500,1
0.802160063,0
0.802161500,1
0.802162062,0
0.802163500,1
0.802164063,0
0.802165500,1
0.802166062,0
0.802167500,1
0.802168062,0
0.802169563,1
0.802170063,0
0.802171562,1
0.802172062,0
0.802173563,1
0.802174125,0
0.802175625,1
0.802176125,0
0.802177625,1
0.802178125,0
0.802179625,1
0.802180125,0
0.802181625,1
0.802182125,0
0.802183625,1
0.802184125,0
0.802185625,1
0.802186188,0
0.802187625,1
0.802188187,0
0.802189687,1
0.802190188,0
0.802191688,1
0.802192187,0
0.802193687,1
0.802194250,0
0.802195688,1
0.802196250,0
0.802197687,1
0.802198250,0
0.802199688,1
0.802200250,0
0.802201750,1
0.802202250,0
0.802203750,1
0.802204250,0
0.802205750,1
0.802206312,0
0.802207750,1
0.802208313,0
0.802209813,1
0.802210312,0
0.802211812,1
0.802212313,0
0.802213813,1
0.802214312,0
0.802215812,1
0.802216375,0
0.802217813,1
0.802218375,0
0.802219812,1
0.802220375,0
0.802221875,1
0.802222375,0
0.802223812,1
0.802224375,0
0.802225875,1
0.802226375,0
0.802227875,1
0.802228437,0
0.802229938,1
0.802230438,0
0.802231937,1
0.802232437,0
0.802233938,1
0.802234438,0
0.802235937,1
0.802236437,0
0.802237938,1
0.802238500,0
0.802239937,1
0.802240500,0
0.802242000,1
0.802242500,0
0.802243938,1
0.802244500,0
0.802246000,1
0.802246500,0
0.802248000,1
0.802248562,0
0.802250062,1
0.802250563,0
0.802252063,1
0.802252562,0
0.802254063,1
0.802254563,0
0.802256063,1
0.802256562,0
0.802258062,1
0.802258563,0
0.802260063,1
0.802260625,0
0.802262125,1
0.802262625,0
0.802264125,1
0.802264625,0
0.802266125,1
0.802266625,0
0.802268125,1
0.802268688,0
0.802270125,1
0.802270687,0
0.802272125,1
0.802272688,0
0.802274188,1
0.802274687,0
0.802276187,1
0.802276688,0
0.802278188,1
0.802278750,0
0.802280187,1
0.802280750,0
0.802282250,1
0.802282750,0
0.802284250,1
0.802284750,0
0.802286250,1
0.802286813,0
0.802288250,1
0.802288812,0
0.802290250,1
0.802290813,0
0.802292312,1
0.802292812,0
0.802294313,1
0.802294813,0
0.802296312,1
0.802296812,0
0.802298313,1
0.802298875,0
0.802300313,1
0.802300875,0
0.802302375,1
0.802302875,0
0.802304375,1
0.802304875,0
0.802306375,1
0.802306938,0
0.802308375,1
0.802308937,0
0.802310437,1
0.802310938,0
0.802312375,1
